name,gender,boy,girl
Jairad,M,1,0
Jairaj,M,1,0
Jairattanbir,M,1,0
Jairav,M,1,0
Jairden,M,1,0
Jairdon,M,1,0
Jaire,M,1,0
Jaired,M,1,0
Jaireih,M,1,0
Jairel,M,3,0
Jair-El,M,1,0
Jairen,M,2,0
Jairo,M,11,0
Jairome,M,1,0
Jairon,M,1,0
Jairu,M,1,0
Jairus,M,53,0
Jairus ,M,5,0
Jaisal,M,3,0
Jaisan,M,1,0
Jaisda,M,1,0
Jaise,M,5,0
Jaisean,M,1,0
Jaisen,M,1,0
Jaish,M,1,0
Jaishan,M,3,0
Jaisher,M,1,0
Jaisimran,M,1,0
Jaisnoor,M,1,0
Jaison,M,8,0
Jaisson,M,1,0
Jaisumer,M,1,0
Jaitaj,M,2,0
Jaitajbir,M,1,0
Jaitan,M,1,0
Jaiteg,M,1,0
Jaitegbir,M,1,0
Jaith,M,1,0
Jaitin,M,2,0
Jaitinder,M,1,0
Jaivan,M,1,0
Jaivan ,M,1,0
Jaivant,M,1,0
Jaivardhan,M,2,0
Jaiveenjot,M,1,0
Jaiveer,M,41,0
Jaiveer ,M,7,0
Jaiveerr,M,1,0
Jaiven,M,6,0
Jaiven ,M,1,0
Jaivieon,M,1,0
Jaivin,M,4,0
Jaivin ,M,2,0
Jaivir,M,7,0
Jaivir ,M,1,0
Jaivy,M,1,0
Jaivyn,M,1,0
Jaiwin,M,1,0
Jaize-Jene,M,1,0
Jaizen,M,1,0
Jaizley,M,1,0
Jaizren,M,1,0
Jajohn,M,1,0
Jak,M,7,0
Jak ,M,1,0
Jakab,M,1,0
Jakage,M,1,0
JaKai,M,1,0
Jakan,M,1,0
Jakar,M,1,0
Jakaree,M,1,0
Jakaya,M,2,0
Jake,M,1485,0
Jake ,M,52,0
Jake-Amazariah,M,1,0
Jakeb,M,9,0
Jakeem,M,2,0
Jakeim,M,1,0
Jakem,M,1,0
Jaken,M,4,0
Jake-Ryan,M,1,0
Jakeson,M,1,0
Jake-Tyler,M,1,0
Jakey,M,1,0
Jakhari,M,1,0
Jakia,M,1,0
Jakiah ,M,1,0
Jakie,M,1,0
Jakilin,F,0,1
Jakin,M,9,0
Jakiyah,M,1,0
Jakk,M,3,0
Jakki,F,0,1
Jakkoby,M,1,0
Jaklyn,F,0,1
Jakmen,M,1,0
Jakob,M,589,0
Jakob ,M,14,0
Jakob-Anthony,M,1,0
Jakob-Calvin,M,1,0
Jakobe,M,3,0
Jakobé,M,1,0
Jakobe ,M,1,0
Jakobee,M,1,0
Jakobi,M,18,0
Jakob-James ,M,1,0
Jakobje ,M,1,0
Jakob-Ray,M,1,0
Jakob-Robert-Gerald,M,1,0
Jakobus,M,3,0
Jakoby,M,9,0
Jakoda,M,1,0
Jakolby,M,1,0
Jakota,M,5,0
Jakoub,M,1,0
Jaks,M,3,0
Jaksen,M,1,0
Jaksen ,M,1,0
Jaksh,M,3,0
Jakson,M,10,0
Jaksyn,M,2,0
Jakub,M,69,0
Jakub ,M,5,0
Jakub-David,M,1,0
Jakxon,M,1,0
Ja'Ky,M,1,0
Jakyb,M,1,0
Jakzen,M,1,0
Jal,M,8,0
Jalaal,M,1,0
Jalaine,F,0,1
Jalal,M,51,0
Jalal ,M,2,0
Jalaldin,M,1,0
Jalal-Khalil,M,1,0
Jalal-Ud-Din,M,1,0
Jalan,M,1,0
Jalat,M,1,0
Jalata ,M,1,0
Jalayna,F,0,1
Jalayne,F,0,3
Jaldeep,M,1,0
Jaleal,M,1,0
Jalee,F,0,1
Jaleel,M,12,0
Jaleel-Sekulu-Fairom,M,1,0
Jaleen,F,0,1
Jalees,M,2,0
Jalel,M,1,0
Jalen,M,82,0
Jalen ,M,2,0
Jalenbeau,M,1,0
Jalene,F,0,5
Jaleni,M,1,0
Jaleo,M,1,0
Jalil,M,9,0
Jalin,M,1,0
Jaliyl,M,1,0
Jallal,M,2,0
Jalmer,M,1,0
Jalol,M,1,0
Jalon,M,3,0
Jalwan,M,1,0
Jalyn,M,1,0
Jalynd,M,1,0
Jam,M,2,0
Jama,M,3,0
Jamaal,M,15,0
Jamael,M,1,0
Jamahl,M,2,0
Jamaica,F,0,1
Jamaine,M,2,0
Jamaiz,M,1,0
Jamal,M,194,1
Jamal-Jalal,M,1,0
Jamall-Ciro,M,1,0
Jamam,M,1,0
Jaman,M,1,0
Jamar,M,8,0
Jamarco,M,1,0
Jamarcus,M,2,0
Jamari,M,2,0
Jamarion ,M,1,0
Jamayne,M,1,0
Jambu,M,1,0
Jame,M,1,0
Jamea,F,0,1
Jamealie,F,0,1
Jamee,F,2,3
Jameel,M,30,0
Jameela,F,0,2
Jameer,M,1,0
Jameh,M,1,0
Jameil,M,2,0
Jameishan,M,1,0
Jameison,M,1,0
Jamel,M,10,0
Jamelee,F,0,1
Jamelle,F,1,1
Jamelyn,M,1,0
Jamen,M,4,0
James,M,7594,0
James-,M,1,0
James ,M,144,0
James-Alexander,M,2,0
James-Amos,M,1,0
James-Anthony,M,1,0
James-Charles,M,1,0
Jameschris,M,1,0
James-Clayton,M,1,0
James-Craig,M,1,0
James-Dakota,M,1,0
James-Dale,M,1,0
James-Dean,M,2,0
James-Dominic,M,1,0
Jamesin,M,1,0
Jamesina,F,0,1
James-Jeffrey,M,2,0
James-Jon,M,1,0
Jamesley,M,1,0
James-Lucas,M,1,0
James-Marley,M,1,0
James-Michael,M,1,0
James-Mikael,M,1,0
James-Nicholas,M,1,0
Jameson,M,190,0
Jameson ,M,22,0
Jameson-Jay ,M,1,0
James-Paul,M,2,0
James-Ray,M,2,0
James-Roldan,M,1,0
Jamesron,M,1,0
Jamesson,M,1,0
James-Taylor,M,1,0
James-Thomas,M,1,0
James-Wani,M,1,0
James-Wyatt,M,1,0
Jamesyn,M,1,0
Jamey,M,21,6
Jamey ,M,1,0
Jamez,M,1,0
Jami,F,4,23
Jamiah,M,1,0
Jamie,M,1063,551
Jamie ,M,8,0
Jamie-Dee,F,0,2
Jamie-Joe,M,1,0
Jamiel,M,5,0
Jamiela,F,0,1
Jamie-Lea,F,0,2
Jamie-Lee,F,3,16
Jamie-Leigh,F,0,3
Jamie-Lyn,F,0,1
Jamie-Lynn,F,0,7
Jamie-Lynne,F,0,1
Jamien,M,1,0
Jamie-Rae,F,0,1
Jamie-Renee,F,0,1
Jamieson,M,67,0
Jamieson ,M,3,0
Jamie-Taylor,M,1,0
Jami-Jo,F,0,1
Jamike,M,1,0
Jamil,M,58,0
Jamila,F,0,1
Jamilah,F,0,1
Jamil-Dar,M,1,0
Jami-Lee,F,0,1
Jamilla,F,0,2
Jamin,M,49,0
Jamin ,M,1,0
Jamine,M,2,0
Jamion,M,1,0
Jamir,M,2,0
Jami-Rae,F,0,1
Jamire,M,1,0
Jamis,M,9,0
Jamisen,M,2,0
Jamisen ,M,1,0
Jamisey,M,1,0
Jamison,M,73,0
Jamison ,M,3,0
Jammey,F,0,1
Jammie,M,4,3
Jammie-Lee,F,0,1
Jammy,M,1,0
Jamol,M,1,0
Jamon,M,5,0
Jamon ,M,1,0
Jamond,M,2,0
Jamonta,M,1,0
Jampee,M,1,0
Jamren,M,1,0
Jamsey,M,1,0
Jamshaid,M,1,0
Jamshed,M,2,0
Jamul,M,1,0
Jamus,M,2,0
Jamy,F,1,4
Jamyl,M,1,0
Jamyson,M,1,0
Jan ,M,2,0
Jana,F,0,79
Ja'Naar,M,1,0
Janada,F,0,1
Jana-Dee,F,0,1
Janadine,F,0,1
Janae,F,0,5
Janafrose,F,0,1
Janah,F,0,1
Janai,F,0,1
Janaia,F,0,1
Janais,F,0,1
Janak,M,3,0
Janaki,F,0,1
Janalee,F,0,5
Jana-Lee,F,0,2
Janalene,F,0,1
Jana-Lynn,F,0,1
Jana-Marie,F,0,1
Jana-Marie-Lynne,F,0,1
Janan,M,2,1
Janarthan,M,1,0
Janat,F,0,1
Janav,M,5,0
Janay,F,0,4
Janaya,F,0,1
Jancarlo,M,1,0
Jance,M,3,0
Jancey,F,0,1
Jan-Chris,M,1,0
Jancie,F,0,1
Jandip,M,1,0
Jandré,M,1,0
Jandrei,M,1,0
Jandres,M,1,0
Jandrey,M,1,0
Jandrey ,M,1,0
Jane,F,0,70
Janean,F,0,2
Janeane,F,0,1
Janeen,F,0,16
Janeene,F,0,1
Janeil,F,1,1
Janeille,F,0,2
Janek,M,1,0
Janel,F,1,27
Janell,F,0,18
Janelle,F,0,254
Janene,F,0,10
Janene-Lee,F,0,1
Janer,M,1,0
Jan-Erick,M,1,0
Janesa,F,0,1
Janesh,M,1,0
Janessa,F,0,21
Janessah,F,0,1
Janet,F,0,105
Janet-Leigh,F,0,1
Janetta,F,0,2
Janette,F,0,18
Janeva,F,0,1
Janey,F,0,5
Jang,M,1,0
Jan-Gerard,M,1,0
Jangkou,M,1,0
Jan-Herbert,M,1,0
Jani,M,2,1
Jania,F,0,1
Janiah,M,1,0
Janice,F,0,134
Janie,F,0,8
Janiel,F,0,1
Janie-Lee,F,0,1
Janiell,F,0,1
Janielle,F,0,1
Janifer,F,0,1
Janik,M,3,0
Janina,F,0,5
Janine,F,0,269
Janis,F,0,24
Janise,F,0,1
Janis-Francoise,F,0,1
Janita,F,0,2
Janith,M,1,0
Janjeevan,M,1,0
Janjivan,M,1,0
Janko,M,1,0
Janks,M,2,0
Janliam,M,1,0
Janlyn,F,0,1
Jan-Mark,M,1,0
Janmayjay,M,1,0
Janmesh,M,1,0
Janmichael,M,1,0
Jan-Michael,M,5,0
Jan-Micheal,M,1,0
Janminder,M,1,0
Jann,M,3,0
Janna,F,0,51
Jannah,F,0,1
Janna-Leigh,F,0,1
Jannalynn,F,0,1
Janna-Lynne,F,0,1
Janna-Marynn,F,0,1
Jannar,M,1,0
Jannard,M,1,0
Jannaye,F,0,1
Janne,F,1,1
Janneke,F,0,1
Jannel,F,0,1
Jannell,F,0,1
Jannelle,F,0,2
Jannet,F,0,1
Jannies,M,1,0
Jannik,M,2,0
Jannile,F,0,1
Jannine,F,0,2
Jannis,F,0,1
Jannon,M,1,0
Jannteo,M,1,0
Janny,F,0,3
Janoah,M,1,0
Janoh,M,1,0
Jan-Olaf,M,1,0
Janon,F,0,1
Janos,M,2,0
Janpreet,F,0,1
Janrae,M,1,0
Janrei ,M,1,0
Janreixch,M,1,0
Janrich,M,1,0
Janrie ,M,1,0
Janry,M,1,0
Jans,M,1,0
Jansen,M,10,0
Jansen-Raven,M,1,0
Janson,M,8,0
Jansun,M,1,0
Jantavion,M,1,0
Jantz,M,2,0
Jantzen,M,2,0
Janu,M,1,0
Januel,M,1,0
Januelle,M,1,0
Janus,M,1,0
Janush,M,1,0
Janusz,M,1,0
Janvier,M,1,0
Janwarren ,M,1,0
Janx,M,1,0
Jany,M,1,0
Jan-Yaeger,M,1,0
Janz,M,2,0
Janzen,M,3,0
Jaoquin,M,1,0
Jap,M,3,0
Japbir,M,5,0
Japdeep,M,2,0
Japen,M,1,0
Japeth,M,3,0
Japhet,M,4,0
Japheth,M,11,0
Japheth-Sumson,M,1,0
Japind,M,1,0
Japinder,M,2,0
Japish,M,1,0
Japjee,M,1,0
Japjeet,M,2,0
Japjeet ,M,1,0
Japjeevun,M,1,0
Japjit,M,1,0
Japjot,M,12,0
Japkaran,M,2,0
Japkeerat,M,1,0
Japman,M,7,0
Japman ,M,1,0
Japmann,M,1,0
Japmeet,M,1,0
Japnaam,M,5,0
Japnam,M,4,0
Japnaman,M,1,0
Japneet,M,1,0
Japnoor,M,6,0
Jappreet,M,1,0
Japraj,M,2,0
Japreet,M,1,0
Japsahib,M,1,0
Japtek,M,1,0
Japveer,M,1,0
Japvir,M,1,0
Jaqlin,F,0,1
Jaquain,M,1,0
Jaqueline,F,0,4
Jaquelle,F,0,1
Jaquelynn,F,0,2
Jaques,M,1,0
Jaquille,M,1,0
Jaquson,M,1,0
Jara,M,1,0
Jaraad,M,1,0
Jarad,M,18,0
Jarah,M,3,0
Jaramey,M,1,0
J'Arami,M,1,0
Jaramie,M,2,0
Jaran,M,1,0
Jarand,M,1,0
Jarayne,M,1,0
Jarce,M,1,0
Jarcie,M,1,0
Jarcoe,M,1,0
Jardain,M,1,0
Jardelle,M,1,0
Jarden,M,2,0
Jardi,F,1,1
Jardiel,M,1,0
Jardin,M,3,0
Jardine,M,1,0
Jardith,M,1,0
Jardyn,M,1,0
Jarear,M,1,0
Jareb,M,1,0
Jared,M,2420,0
Jared ,M,12,0
Jaredan,M,1,0
Jared-Curtus,M,1,0
Jaredd,M,2,0
Jared-Daniel,M,1,0
Jareden,M,1,0
Jared-Kevin,M,1,0
Jaredmiguel,M,1,0
Jareed,M,1,0
Jareem,M,1,0
Jareh,M,1,0
Jarek,M,23,0
Jarel,M,6,0
Jarell,M,5,0
Jarell ,M,1,0
Jarelle,M,2,0
Jarem,M,2,0
Jaremiah,M,1,0
Jaremy,M,4,0
Jaren,M,69,0
Jarence,M,1,0
Jarene,M,1,0
Jarenz,M,1,0
Jaret,M,74,0
Jaret ,M,1,0
Jareth,M,13,0
Jarett,M,110,0
Jarette,M,2,0
Jarez,M,1,0
Jargen,M,1,0
Jarhil,M,1,0
Jari,M,26,1
Jari ,M,1,0
Jariah,M,1,0
Jarid,M,26,0
Jariden,M,1,0
Jaridin,M,1,0
Jaried,M,1,0
Jarielle,M,1,0
Jarif,M,1,0
Jarik,M,1,0
Jarime,M,1,0
Jarin,M,15,0
Jaris,M,5,0
Jarit,M,1,0
Jarita,F,0,1
Jaritt,M,1,0
Jariullah,M,1,0
Jarius,M,10,0
Jarjay,M,1,0
Jarkin,M,1,0
Jarl,M,3,0
Jarlath,M,1,0
Jarle,M,2,0
Jarmaine,M,1,0
Jarmanjeet,M,1,0
Jarmel,M,1,0
Jarnail,M,4,0
Jarnell,M,1,0
Jarno,M,2,0
Jaro,M,3,0
Jarock,M,1,0
Jarod,M,190,0
Jarold,M,3,0
Jarom,M,32,0
Jarome,M,29,0
Jaromir,M,2,0
Jaromir ,M,1,0
Jaron,M,133,0
Jaron ,M,1,0
Jarone,M,1,0
Jaroslav,M,1,0
Jaroslaw,M,3,0
Jarra,M,1,0
Jarrad,M,14,0
Jarrah,M,3,0
Jarratt,M,4,0
Jarray,M,1,0
Jarrayd,M,1,0
Jarred,M,136,0
Jarred ,M,1,0
Jarredd,M,1,0
Jarrel,M,4,0
Jarrell,M,3,0
Jarren,M,31,0
Jarren ,M,2,0
Jarret,M,138,0
Jarreth,M,3,0
Jarrett,M,300,0
Jarrette,M,2,0
Jarrex,M,1,0
Jarri,M,1,0
Jarrick,M,1,0
Jarrid,M,21,0
Jarrid-Bryce,M,1,0
Jarrie,M,1,0
Jarrik,M,1,0
Jarrin,M,1,0
Jarris,M,3,0
Jarrisyn,M,1,0
Jarrith,M,1,0
Jarritt,M,2,0
Jarrius,M,1,0
Jarrix,M,1,0
Jarrob,M,1,0
Jarrod,M,141,0
Jarrome,M,1,0
Jarron,M,16,1
Jarrot,M,1,0
Jarryd,M,12,0
Jarryd ,M,1,0
Jarryn,M,2,0
Jarryn ,M,1,0
Jarsena-Roosevelt,M,1,0
Jarub,M,1,0
Jarus,M,1,0
Jarvais,M,1,0
Jarvas,M,1,0
Jarvie,M,2,0
Jarvin,M,1,0
Jarvin ,M,1,0
Jarvis,M,105,0
Jarvis ,M,2,0
Jarvis-Clarke,M,1,0
Jarvys,M,1,0
Ja-ryah,M,1,0
Jaryd,M,40,0
Jaryd-Clinton,M,1,0
Jaryk,M,1,0
Jaryl,M,1,0
Jaryn,M,18,0
Jarynn,M,1,0
Jaryx,M,1,0
Jasaiah,M,1,0
Jasan,M,2,0
Jasandeep,M,3,0
Jasaph,M,1,0
Jasbir,F,1,3
Jasce,M,1,0
Jascha,M,1,0
Jasdeep,M,48,4
Jasdev,M,1,0
Jasdip,F,0,1
Jasdish,F,0,1
Jase,M,314,0
Jase ,M,12,0
Jaseff,M,1,0
Jaselyn,F,0,1
Jasen,M,34,0
Jaser,M,2,0
Jaser ,M,1,0
Jaseth,M,1,0
Jasey,M,3,0
Jasfateh,M,1,0
Jasgeet,M,1,0
Jash,M,1,0
Jasha,F,1,1
Jasha ,M,1,0
Jashaan,M,1,0
Jashaanjeet,M,1,0
Jashaé,M,1,0
Jashan,M,25,0
Jashanbir,M,1,0
Jashandeep,M,19,0
Jashandeep-Singh,M,1,0
Jashanjit,M,1,0
Jashanjot,M,5,0
Jashanpreet,M,6,0
Jasher ,M,1,0
Jasher-Rei,M,1,0
Jashia,M,1,0
Jashin,M,1,0
Jashnoor,M,1,0
Jashpher-Timothy,M,1,0
Jashraj,M,1,0
Jashua,M,1,0
Jasiah,M,10,0
Jasiel,M,3,0
Jasim,M,4,0
Jasimine,F,0,1
Jasin,M,1,0
Jasinder,M,2,0
Jasinta,F,0,1
Jasir,M,1,0
Jasjaap,M,2,0
Jasjeet,M,6,1
Jasjeeven,M,1,0
Jasjit,M,6,0
Jasjot,M,15,0
Jaskamal,M,5,0
Jaskaramdeep,M,1,0
Jaskaran,M,63,0
Jaskaran ,M,1,0
Jaskaranjit,M,1,0
Jaskaran-Singh,M,1,0
Jaskaren,F,0,2
Jaskarn,M,17,0
Jaskarndeep,M,1,0
Jaskarran,M,1,0
Jaskeen,M,1,0
Jaskeerat,M,2,0
Jaskeerath,M,1,0
Jaskerat,M,1,0
Jaskirat,M,25,0
Jaskiret,M,1,0
Jaskirit,M,2,0
Jaskirt,M,3,0
Jaskran,M,2,0
Jaskunwar,M,1,0
Jasleen,F,0,2
Jaslogan,M,1,0
Jasmaan,M,1,0
Jasmail,M,1,0
Jasman,M,24,0
Jasman ,M,1,0
Jasmandeep,M,2,0
Jasmanjit,M,1,0
Jasmanjot,M,2,0
Jasmann,M,2,0
Jasmanvir,M,1,0
Jasmat,M,1,0
Jasmeen,F,0,3
Jasmeet,M,32,2
Jasmehar ,M,1,0
Jasmeher,M,1,0
Jasmen,F,0,1
Jasmer,M,1,0
Jasmin,F,0,27
Jasminder,M,2,0
Jasmine,F,1,157
Jasmit,M,3,0
Jasmun,M,1,0
Jasmyn,F,0,2
Jasmyne,M,1,0
Jasnam,M,1,0
Jasneel,M,1,0
Jasneet,M,3,2
Jasneil,M,1,0
Jasnoor,M,11,0
Jasnpreet,M,1,0
Jasnum,M,1,0
Jason,M,5763,0
Jason-Alan,M,1,0
Jason-Bradley,M,1,0
Jason-Bryan,M,1,0
Jason-Chad,M,1,0
Jason-Christopher,M,1,0
Jason-David,M,1,0
Jasondeep,M,3,0
Jasone,M,1,0
Jason-Emanuel,M,1,0
Jason-Hyun,M,1,0
Jason-James,M,1,0
Jasonjeet,M,1,0
Jason-Jonathan,M,1,0
Jasonjot,M,1,0
Jason-Kethler,M,1,0
Jason-Kongolo,M,1,0
Jason-Lawrence,M,1,0
Jason-Lee,M,1,0
Jason-Leigh,M,1,0
Jasonmit,M,1,0
Jason-Paul,M,1,0
Jasonpreet,M,1,0
Jason-Randall,M,1,0
Jason-Ray,M,1,0
Jason-Robert,M,1,0
Jason-Ryan-Tyler,M,1,0
Jason-Salim,M,1,0
Jasonvir,M,1,0
Jaspal,M,12,1
Jaspartap,M,1,0
Jaspaul,M,5,0
Jaspen,M,1,0
Jasper,M,646,0
Jasper ,M,66,0
Jasper-Addison,M,1,0
Jasper-Noah,M,1,0
Jasper-Thomas,M,1,0
Jaspinder,M,2,0
Jaspreet,M,37,10
Jas-Preet,F,0,1
Jasprit,M,1,0
Jaspur,M,1,0
Jasraaj,M,2,0
Jasraj,M,33,0
Jasraj ,M,3,0
Jasridit,M,1,0
Jasroop,M,5,0
Jasryan,M,1,0
Jassa,M,2,0
Jassas,M,1,0
Jassdeep,M,1,0
Jassem,M,3,0
Jassem ,M,1,0
Jasser,M,1,0
Jassi,M,2,0
Jassim,M,1,0
Jassin,M,1,0
Jassirit,M,1,0
Jasskara,F,0,1
Jassnoor,M,1,0
Jasson,M,4,0
Jasspreet,M,2,0
Jassraj ,M,1,0
Jassy,M,1,0
Jastaaj,M,1,0
Jastaig,M,1,0
Jastanian,M,1,0
Jastaran,M,1,0
Jastein,M,1,0
Jastej,M,6,0
Jastin,M,3,0
Jastinder,M,2,0
Jaston,M,4,0
Jastyn,M,1,0
Jasun,M,1,0
Jasveer,M,4,0
Jasvin,M,1,0
Jasvinder,M,3,0
Jasvir,M,4,0
Jaswant,M,4,0
Jaswin,M,1,0
Jaswinder,M,3,0
Jasyk,M,1,0
Jatarie,M,1,0
Jate,M,1,0
Jaten,M,1,0
Jathan,M,3,0
Jathen,M,1,0
Jathin,M,1,0
Jathina,F,0,1
Jathird,M,1,0
Jathniel,M,2,0
Jathursan,M,1,0
Jathush,M,1,0
Jati,M,1,0
Jatin,M,8,0
Jatinder,M,15,2
Jatinpal,M,1,0
Jatish,M,1,0
Jatoma,M,1,0
Jaubron,M,1,0
Jaudat,M,1,0
Jaugar,M,1,0
Jauhar ,M,1,0
Jaumell,M,1,0
Jauna,F,0,1
Jauncey,M,1,0
Jaundrei,M,1,0
Jaunita,F,0,3
Jaunsher,M,1,0
Jauqeline,F,0,1
Jauqueline,F,0,1
Jaus,M,1,0
Jausont,M,1,0
Jaustin,M,1,0
Jauvard,M,1,0
Jauvonna,F,0,1
Jauvonne,F,0,1
Java,M,1,0
Javahn,M,1,0
Javaid,M,4,0
Javan,M,28,0
Javante,M,1,0
Javar,M,1,0
Javari,M,1,0
Javaugn,M,1,0
Javen,M,36,0
Javer,M,1,0
Javerson,M,1,0
Javert,M,1,0
Javi,M,1,0
Javian,M,1,0
Javid,M,2,0
Javien,M,1,0
Javier,M,75,0
Javier ,M,5,0
Javiera,F,0,1
Javier-Omid,M,1,0
Javin,M,17,0
Javinder,M,2,0
Javinu,M,1,0
Javion,M,3,0
Javious,M,3,0
Javis,M,3,0
Javon,M,19,0
Jávon,M,1,0
Javon ,M,1,0
Ja'Vonn,M,1,0
Javonne,M,1,0
Javontae,M,1,0
Javonte,M,2,0
Javonté,M,1,0
Javor,M,1,0
Javyn,M,3,0
Javyson,M,1,0
Jawaad,M,2,0
Jawad,M,85,0
Jawahir,M,1,0
Jawan,M,1,0
Jawdat,M,5,0
Jawen,M,1,0
Jawhar,M,1,0
Jawid,M,1,0
Jawill,M,1,0
Jawon,M,1,0
Jawwad,M,4,0
Jax,M,343,0
Jax ,M,33,0
Jaxan,M,9,0
Jax-Carter,M,1,0
Jaxcen,M,2,0
Jaxcin,M,2,0
Jaxden,M,1,0
Jaxen,M,131,0
Jaxen ,M,8,0
Jaxin,M,27,0
Jaxin ,M,1,0
Jax-Johnathon,M,1,0
Jax-Jude,M,1,0
Jaxn,M,1,0
Jaxom,M,7,0
Jaxon,M,1662,0
Jaxon ,M,89,0
Jaxon-Cale,M,1,0
Jaxon-Legend ,M,1,0
Jaxon-Luke,M,1,0
Jaxon-Rhyder,M,1,0
Jaxs,M,1,0
Jaxs ,M,1,0
Jax-Sai,M,1,0
Jaxsen,M,30,0
Jaxsin,M,3,0
Jaxson,M,752,0
Jaxson ,M,56,0
Jaxson-Reyd,M,1,0
Jaxstin,M,2,0
Jaxston,M,4,0
Jaxsyn,M,11,0
Jaxtan,M,2,0
Jaxten,M,6,0
Jaxten ,M,1,0
Jaxtin,M,2,0
Jaxton,M,107,0
Jaxton ,M,14,0
Jaxtyn,M,12,0
Jaxtyn ,M,7,0
Jaxun,M,1,0
Jaxx,M,75,0
Jáxx,M,1,0
Jaxx ,M,7,0
Jaxxen,M,5,0
Jaxxen ,M,1,0
Jaxxis,M,1,0
Jaxxon,M,72,0
Jaxxon ,M,6,0
Jaxxon-Gabriel,M,1,0
Jaxxson,M,4,0
Jaxxson ,M,2,0
Jaxxtyn,M,1,0
Jaxxyn,M,1,0
Jaxyn,M,22,0
Jaxyn ,M,1,0
Jaxzen,M,1,0
Jaxzon,M,1,0
Jaxzyn,M,1,0
Jay,M,545,0
Jay ,M,11,0
Jaya,F,0,1
Jayad,M,1,0
Jayaguru,M,1,0
Jay-Alex,M,1,0
Jayamuni ,M,1,0
Jayan,M,8,0
Jayan ,M,1,0
Jayansh,M,1,0
Jayanshu,M,1,0
Jayant,M,5,0
Jayanth,M,2,0
Jayaprakash,M,1,0
Jay-ar,M,1,0
Jayasish,M,1,0
Jaybe,M,2,0
Jaybee,M,1,0
Jaybert,M,1,0
Jaybic,M,1,0
Jaybir,M,1,0
Jaybrie,M,1,0
Jaybyn,M,1,0
Jayce,M,454,0
Jayce ,M,20,0
Jaycee,M,23,6
Jay-Cee,M,2,0
Jaycee ,M,2,0
Jaycek,M,1,0
Jaycel,M,1,0
Jaycen,M,11,0
Jaycen ,M,1,0
Jayceon,M,5,0
Jayceon ,M,1,0
Jaycetin,M,1,0
Jayceton,M,1,0
Jaycey,M,2,0
Jaycid,M,1,0
Jaycine,F,0,1
Jaycis,M,1,0
Jaycob,M,29,0
Jaycob-Bryce,M,1,0
Jaycory,M,1,0
Jaycub,M,1,0
Jaycus,M,1,0
Jayd,M,2,0
Jay-D,M,1,0
Jayda,F,0,6
Jaydaan,M,1,0
Jaydan,M,33,0
Jaydan ,M,1,0
Jaydane,M,1,0
Jayde,M,26,1
Jay-De,M,1,0
Jaydean,M,1,0
Jay-Dean,F,0,1
Jayde-Brody,M,1,0
Jaydee,M,15,0
Jay-Dee,M,3,0
Jaydee ,M,1,0
Jaydeep,M,5,0
Jaydell,M,1,0
Jayden,M,2499,0
Jayden ,M,68,0
Jayden-Aurelio,M,1,0
Jaydence,M,3,0
Jaydene,F,0,1
Jayden-James,M,1,0
Jayden-Jermaine,M,1,0
Jayden-Joel,M,1,0
Jayden-Krisman,M,1,0
Jayden-Lee,M,2,0
Jayden-Rayne,M,1,0
Jayden-Santiago,M,1,0
Jayden-Tristin,M,1,0
Jayder,M,1,0
Jaydess,M,1,0
Jaydi,M,1,0
Jaydian,M,1,0
Jay-Die,M,1,0
Jaydien,M,1,0
Jaydin,M,33,0
Jaydis,M,1,0
Jaydn,M,7,0
Jayd'n,M,1,0
Jaydo,M,2,0
Jaydon,M,139,0
Jaydon ,M,2,0
Jaydon-Percy,M,1,0
Jaydre,M,1,0
Jaydrian,M,1,0
Jaydus,M,2,0
Jaydyn,M,13,0
Jaye,M,9,1
Jayed,M,1,0
Jayedon,M,1,0
Jayeh,M,1,0
Jayelene,F,0,1
Jayelle,F,0,1
Jayelyn,F,0,1
Jayen,M,4,0
Jayen ,M,1,0
Jayesh,M,2,0
Jayeson,M,2,0
Jaye-Tee,M,1,0
Jayga,M,1,0
Jayger,M,2,0
Jaygo,M,1,0
Jayhaziel,M,1,0
Jayhvon,M,1,0
Jayin,M,5,0
Jayinder,M,1,0
Jay-J,M,1,0
Jay-Jay,M,2,0
Jayk,M,3,0
Jayke,M,13,0
Jaykeb,M,1,0
Jayken,M,3,0
Jaykob,M,8,0
Jaykub,M,2,0
Jaykwon,M,1,0
Jayla,F,0,2
Jaylan,M,10,0
Jaylee,F,0,1
Jay-Lee,F,0,1
Jayleen,F,0,2
Jaylei,M,1,0
Jaylein,F,0,1
Jaylen,M,41,0
Jaylen ,M,5,0
Jaylend,M,1,0
Jaylene,F,0,19
Jaylenn,M,1,0
Jaylen-Prince ,M,1,0
Jayler,M,1,0
Jayles,M,1,0
Jaylex,M,1,0
Jaylin,M,14,0
Jaylon,M,13,0
Jaylund,M,1,0
Jaylyn,M,3,2
Jaylynn,F,0,2
Jaym,M,1,0
Jaymal,M,1,0
Jayman,M,6,0
Jaymar,M,3,0
Jaymar ,M,1,0
Jaymason,M,1,0
Jayme,M,62,48
Jayme-Dawn,F,0,1
Jaymeet,M,1,0
Jaymel,M,1,0
Jaymelyn,F,0,1
Jayme-Lynn,F,0,1
Jaymen,M,9,0
Jaymes,M,30,0
Jaymes ,M,1,0
Jaymeson,M,5,0
